"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775421423617810854","Wed Apr 03 07:13:47 +0000 2024","203","Rencana wapres onoh kirim tim ke India belajar program makan siang gratis Ayooo sapa yg mauu https://t.co/FgkexsQNZU","1775421423617810854","https://pbs.twimg.com/ext_tw_video_thumb/1775421294307344384/pu/img/gZDMtkVQPvgmbn4D.jpg","","in","","9","104","48","https://twitter.com/PUTRY_NUSANTARA/status/1775421423617810854","1572608169100316672","PUTRY_NUSANTARA"
"1775753885627601108","Thu Apr 04 05:39:03 +0000 2024","7","@mas_veel Monyet yg mau di Lantik.... Masih jauh dunguuu... Makan siang gratis..... Dari mana duitnya.... https://t.co/iilsazRMyv","1775759970740682979","https://pbs.twimg.com/media/GKTELqeaYAAaWTF.jpg","mas_veel","in","","1","1","0","https://twitter.com/Dargomb33306384/status/1775759970740682979","1077474025662668800","Dargomb33306384"
"1775708562221846950","Thu Apr 04 02:14:46 +0000 2024","139","Bismillah Cie..Cie.. yg Lagi intip Program Makan Siang gratis di China... Bagaimana pak ?! Setelah meniru program makan siang gratis di Beijing China ?! Apalagi nanti yg mau di tiru dari sana ?! Hasil Pilpres kan Masih dlm sengketa belom Putusan Loh !! Ngga sabaran amat https://t.co/UknJAurcf3","1775708562221846950","https://pbs.twimg.com/ext_tw_video_thumb/1775708508564185088/pu/img/2DTyXN3YL3MADwqt.jpg","","in","","11","109","69","https://twitter.com/NinzExe07/status/1775708562221846950","1651123026203901952","NinzExe07"
"1774398540309287244","Sun Mar 31 11:29:13 +0000 2024","25","Maling itu mewah mewahnya di negeri orang disini memang hanya utk ngeruk duitnya aj nanti kalo kerukannya sdh habis mrk akan tinggal di luar negeri indoneisa itu bukan negeri pilihan Krn rakyat emang begi semua dapetnya cuma makan siang gratis doang beda sama pelarian https://t.co/4SpaxpXhPn","1774398540309287244","https://pbs.twimg.com/media/GJ_uEU9a0AEOBMV.jpg","","in","","3","2","8","https://twitter.com/SeriDianawati/status/1774398540309287244","1629050677795368960","SeriDianawati"
"1773392406060425454","Fri Mar 29 02:47:30 +0000 2024","25","@bengkeldodo Harap makan siang gratis di kebun binatang.. https://t.co/jmDI1kuQEb","1773542470812373030","https://pbs.twimg.com/ext_tw_video_thumb/1773542452554866688/pu/img/pMxnxMfVC6HU5MRV.jpg","bengkeldodo","in","aceh","0","4","4","https://twitter.com/Aliceanse/status/1773542470812373030","380034674","Aliceanse"
"1774192569918038510","Sat Mar 30 21:50:46 +0000 2024","25","Eks Gubernur Bank Indonesia yang juga Anggota Dewan Pakar TKN Prabowo-Gibran Soedrajat Djiwandono menegaskan pentingnya makan siang gratis untuk masyarakat Indonesia. Karena saya melihat makan ini masih menjadi masalah bagi kita ya kata Soedrajat sebagaimana yang kami kutip https://t.co/M1Vz2SzATA","1774192569918038510","https://pbs.twimg.com/ext_tw_video_thumb/1774192462183206912/pu/img/DU1iNGurZmnVWiaN.jpg","","in","DKI Jakarta, Indonesia","0","8","9","https://twitter.com/dekade_08/status/1774192569918038510","1576913175227748352","dekade_08"
"1775112289336934695","Tue Apr 02 13:25:22 +0000 2024","63","@ARSIPAJA Makan siang gratis ke india klo emang beneran niat memperbaiki gizi contohnya ke jepang. Dari yutub pun bisa gk perlu jauh-jauh https://t.co/56DVyApuv5","1775152545893347548","https://pbs.twimg.com/media/GKKb1HYbgAA90Ko.jpg","ARSIPAJA","in","","0","4","4","https://twitter.com/ripjakhey/status/1775152545893347548","1091265455493267456","ripjakhey"
"1774124316046880776","Sat Mar 30 17:19:33 +0000 2024","24","Anggota Dewan Pakar TKN Prabowo-Gibran Soedrajad Djiwandono mengatakan bahwa makan siang gratis sudah dipikirkan pentahapannya. Hal ini disampaikannya saat menjadi narasumber di salah satu acara televisi sebagaimana yang kami kutip pada Sabtu (30/3/2024). (Uangnya) ada itu https://t.co/maGr6nXEKX","1774124316046880776","https://pbs.twimg.com/ext_tw_video_thumb/1774124103131365377/pu/img/OxIkvJYuKTV32r9X.jpg","","in","DKI Jakarta, Indonesia","1","4","6","https://twitter.com/dekade_08/status/1774124316046880776","1576913175227748352","dekade_08"
"1773329321819545766","Thu Mar 28 12:40:31 +0000 2024","9","Kalau nggak bisa komentar makan siang gratis makan malam saja. https://t.co/AuB0geQheF","1773329321819545766","https://pbs.twimg.com/ext_tw_video_thumb/1773329131843022848/pu/img/eSK5TNFyvdY8NIQp.jpg","","in","Depok, Jawa Barat","2","1","6","https://twitter.com/Budiady5/status/1773329321819545766","3253336472","Budiady5"
"1775313996373197223","Wed Apr 03 00:06:55 +0000 2024","209","Gibran Mau Tiru Program Makan Siang Gratis India Per Anak 11 Sen USD https://t.co/cLXXTro0gr 11 sen USD berapa Rupiah? Rp. 1.750?","1775313996373197223","","","in","Tomage-Fakfak, Indonesia","12","52","75","https://twitter.com/Reiza_Patters/status/1775313996373197223","30766806","Reiza_Patters"
"1775856638798565574","Thu Apr 04 13:12:53 +0000 2024","106","@small_mofo_Mk2 Masih mending entitas nir biji berarti ga pengen ngewe pengennya ngasih makan siang gratis","1775874182330667275","","small_mofo_Mk2","in","Lor Nagari Segara Kidul ","5","4","6","https://twitter.com/junoherpito/status/1775874182330667275","1940452248","junoherpito"
"1773589472195551663","Fri Mar 29 05:54:16 +0000 2024","10","Guru: Disebut apa org yg mengemudikan kereta? Siswa yg sudah kenyang makan siang gratis: https://t.co/ij8AlA5CJH","1773589472195551663","https://pbs.twimg.com/tweet_video_thumb/GJ0OOJta4AAdGaL.jpg","","in","","0","1","0","https://twitter.com/zka_aufa/status/1773589472195551663","3071345580","zka_aufa"
"1775409788962410966","Wed Apr 03 06:27:33 +0000 2024","80","PRABOWO TINJAU PROGRAM MAKAN SIANG GRATIS SEKOLAH DI CHINA Dalam kunjungan ke Beijing No 2 Middle School di Dongcheng District Beijing Prabowo didampingi pihak sekolah meninjau kantin yg menyajikan makan siang gratis utk murid. Menu terdiri dari protein hewani sayuran &amp; snack. https://t.co/fNM6K7hCQG","1775409788962410966","https://pbs.twimg.com/ext_tw_video_thumb/1775409618266750976/pu/img/A738SNrN9jX7ekxp.jpg","","in","","2","4","27","https://twitter.com/proclaro_lover/status/1775409788962410966","1214530025732444160","proclaro_lover"
"1774401541505790061","Sun Mar 31 11:41:08 +0000 2024","30","Warga X : Pendidikan itu segalanya bahkan jauh lebih segalanya ketimbang makan siang gratis Warga X : (())","1774401541505790061","","","in","𝕏","0","0","17","https://twitter.com/ekky1995/status/1774401541505790061","1259033406333059073","ekky1995"
"1773436161454690352","Thu Mar 28 20:53:43 +0000 2024","360","@susipudjiastuti Rakyat harus mengerti ini semua demi menambah pendapatan untuk anggaran makan siang gratis https://t.co/V4B4OrYvHI","1773453438187409500","","susipudjiastuti","in","","0","6","17","https://twitter.com/DS_yantie/status/1773453438187409500","1374686160748830724","DS_yantie"
"1775426062023053403","Wed Apr 03 07:32:13 +0000 2024","485","India Punya 'Makan Siang Gratis' tapi Angka Gizi Buruk Lebih Tinggi dari Indonesia. #newsupdate #update #news #text https://t.co/nnNEIrDnZP","1775426062023053403","","","in","","23","43","186","https://twitter.com/kumparan/status/1775426062023053403","759692754985242625","kumparan"
"1775441505890730407","Wed Apr 03 08:33:35 +0000 2024","15","Neh bocil ude merasa klo dia ude jadi Presiden sampe ngirim Tim segala buat belajar program makan siang gratis padahal status dia masih jadi Cawapres lagian klo pun ude resmi dilantik ya yg punya kewenangan ngirim Tim itu harusnya Wowo sebagai Presiden bukan si Samsul ini https://t.co/LDpaLInrEt","1775441505890730407","https://pbs.twimg.com/media/GKOio-sbgAEIWI8.jpg","","in","Mampang Prapatan ","0","1","2","https://twitter.com/KepaArgawinata7/status/1775441505890730407","1712328551515709440","KepaArgawinata7"
"1776171513366094032","Fri Apr 05 08:54:23 +0000 2024","22","JANGAN MALU UNTUK BELAJAR Ada 76 negara (menerapkan makan siang gratis) dg skema yg ber-beda2. India dg jml penduduk yg sangat besar layak dijadikan acuan agar Pemerintah bisa menyiapkan skema terbaik untuk diterapkan di Indonesia. _ https://t.co/CWbkjD8SUw","1776171513366094032","https://pbs.twimg.com/media/GKY6lCXagAAkENA.jpg","","in","Home ","3","6","8","https://twitter.com/Minietweets_/status/1776171513366094032","1331503267814072320","Minietweets_"
"1775452996622508424","Thu Apr 04 02:10:26 +0000 2024","0","@tempodotco KENAPA MENINJAU PELAKSANAAN MAKAN SIANG GRATIS? https://t.co/iKpD6V9FM6","1775707467810496684","https://pbs.twimg.com/media/GKSUh_5a0AA_aYr.png","tempodotco","in","Nganjuk, Indonesia","0","0","0","https://twitter.com/jo_blueburst/status/1775707467810496684","1765057564117798912","jo_blueburst"
"1775522036410171669","Wed Apr 03 13:53:35 +0000 2024","21","Prabowo Pelajari Budaya Makan Siang Gratis di Beijing Cina https://t.co/HPByebrq1w","1775522036410171669","","","in","Indonesia","7","5","4","https://twitter.com/TirtoID/status/1775522036410171669","4187275698","TirtoID"
"1773457454745194532","Thu Mar 28 21:16:14 +0000 2024","2","@NephilaXmus Udah kaget tanggal 25 kemaren THR lenyap 1 juta kena pph21. Efek makan siang gratis.","1773459104314626095","","NephilaXmus","in","Gang Kelinci - Pasar Baru","1","2","2","https://twitter.com/jakpoes/status/1773459104314626095","3538102453","jakpoes"
"1775715766438154339","Thu Apr 04 04:50:41 +0000 2024","49","@BANGSAygSUJUD @prabowo @gibran_tweet Itu bukan progam makan siang gratis dari wowok tau gak loe cong ? https://t.co/26xyAPM1lA","1775747799528984998","","BANGSAygSUJUD","in","","0","9","12","https://twitter.com/GM_Warrios/status/1775747799528984998","1263109250466762757","GM_Warrios"
"1775552870126874823","Wed Apr 03 15:56:07 +0000 2024","15","Koq makan siang gratis aja harus kirim tim ke negara lain sih? Emang Indonesia kekurangan org pinter apa gimana?","1775552870126874823","","","in","","0","6","4","https://twitter.com/NyaiNeneng/status/1775552870126874823","1197691559854006272","NyaiNeneng"
"1775131371536822464","Tue Apr 02 22:46:51 +0000 2024","3","@DrEvaChaniago Jangan2 Ketua KPU nya kebanyakan makan siang dan minum susu Gratis...Bravo Ketua MK Suhartoyo https://t.co/eOKmLCO3di","1775293847955988892","https://pbs.twimg.com/media/GKMcVSsaoAAO1hB.jpg","DrEvaChaniago","in","","0","2","2","https://twitter.com/Fatimah81819162/status/1775293847955988892","1579386608910237697","Fatimah81819162"
"1774101858078069065","Sat Mar 30 15:50:18 +0000 2024","44","Dampak kenaikan PPN 12 %: 1. Belanja &amp; konsumsi masyarakat tertekan. 2. Harga BBM siap2 ikut naik. 3. Pemerintah butuh banyak anggaran untuk realisasikan program ( termasuk program makan siang gratis yg anggarannya mencapai Rp.538 Triliun ) Selamat menikmati ya Gass OK Gasss https://t.co/MyOP6vmOCN","1774101858078069065","https://pbs.twimg.com/media/GJ7gOqqbgAALvag.jpg","","in","Indonesia","0","1","11","https://twitter.com/DoankWarto/status/1774101858078069065","938664737369341952","DoankWarto"
"1775049918048285126","Tue Apr 02 06:37:33 +0000 2024","2","Hotman Paris sebelum makan siang gratis https://t.co/nKaJq2Eh2K","1775049918048285126","https://pbs.twimg.com/ext_tw_video_thumb/1775049839325347840/pu/img/VRMXcAYd0cNzUNqv.jpg","","in","Sawangan-Depok ","0","0","0","https://twitter.com/jamaluddinmarz/status/1775049918048285126","2327023484","jamaluddinmarz"
"1775126061006922181","Tue Apr 02 11:40:07 +0000 2024","0","@kring_pajak buat 1 porsi makan siang gratis nih. https://t.co/RpXmUGBzKL","1775126061006922181","https://pbs.twimg.com/media/GKKDnW3aMAA1J-N.jpg","kring_pajak","in","","0","0","0","https://twitter.com/malikkondang7/status/1775126061006922181","1062413416680157184","malikkondang7"
"1775502701469835497","Wed Apr 03 12:36:45 +0000 2024","154","Pagi indomie siang jelly drink malam promag. Cocok aku rasa. https://t.co/zjfo8KFqII","1775502701469835497","","","in","","1","18","55","https://twitter.com/Tan_Mar3M/status/1775502701469835497","1270980383761330176","Tan_Mar3M"
"1775360746773467475","Wed Apr 03 03:12:41 +0000 2024","0","Bukan hanya makan siang gratis https://t.co/cQE9TZuhtl","1775360746773467475","https://pbs.twimg.com/media/GKNZMJqbsAA64-L.jpg","","in","Hawaii, USA","0","0","0","https://twitter.com/cakdavidefendi/status/1775360746773467475","1712840993794596864","cakdavidefendi"
"1773001194312462373","Thu Mar 28 18:05:15 +0000 2024","4","@super_hero65373 @justfendi1 Daripada imam mahdi loe yg ini...pendukung tolol itu yg ngantri makan siang gratis buat anak loe https://t.co/d2UeGyVeg7","1773411042200293523","https://pbs.twimg.com/ext_tw_video_thumb/1773410997082165250/pu/img/Gua2DlltkS_Msuns.jpg","super_hero65373","in","Negeri Para Bedebah ","0","1","5","https://twitter.com/Mayapada0812/status/1773411042200293523","1614475470195806211","Mayapada0812"
"1775516833300521246","Wed Apr 03 16:48:47 +0000 2024","155","@CNNIndonesia Kata istana Prabowo ke China sebagai menhan apa hubungannya Menhan dengan makan siang gratis @Dahnilanzar ?","1775566126073946574","","CNNIndonesia","in","indonesia","1","9","13","https://twitter.com/ballambinlove/status/1775566126073946574","114452217","ballambinlove"
"1775428230889283738","Wed Apr 03 07:40:50 +0000 2024","23","baru mo dicaritau efeknya (makan siang gratis) ke anak-anak &amp; murid-murid kek mana... jd selama kampanye kmrn tu asbun aja ya? https://t.co/uy9r9SBqzV","1775428230889283738","https://pbs.twimg.com/media/GKOWkFPaUAApjuO.jpg","","in","","0","1","1","https://twitter.com/terongsajiku/status/1775428230889283738","390613353","terongsajiku"
"1775830214393925634","Thu Apr 04 10:18:11 +0000 2024","30"," . . . India Punya 'Makan Siang Gratis' tapi Gizi Buruk Malah Lebih Tinggi dari RI https://t.co/uJzd3jR7NQ","1775830214393925634","https://pbs.twimg.com/media/GKUEKj9aIAAG23J.jpg","","in","Indonesia","0","0","5","https://twitter.com/PakarINTELek/status/1775830214393925634","194582998","PakarINTELek"
"1775812828546621792","Thu Apr 04 12:16:49 +0000 2024","5","@pudin69 @kegblgnunfaedh Pake program makan siang gratis ka","1775860069718270141","","pudin69","in","Peninggilan, Ciledug TANGERANG","0","4","0","https://twitter.com/ajiz_malik/status/1775860069718270141","3086006496","ajiz_malik"
"1773751652807291199","Sat Mar 30 00:11:40 +0000 2024","3","@rmol_id Janji makan siang gratis Dirubah Jadi wahana aer gratis Ok gus oke gus mari kita srodotaaaan gus https://t.co/DKjZ1JgVkf","1773865642036511058","https://pbs.twimg.com/ext_tw_video_thumb/1773865507424485376/pu/img/oRYel9QN92DyV_ww.jpg","rmol_id","in","Sukamiskin","0","0","1","https://twitter.com/umar_tampan/status/1773865642036511058","1328306999847579649","umar_tampan"
"1775792991246176744","Thu Apr 04 07:50:16 +0000 2024","9","anjir satu kelas pada ketawa gara2 makan siang gratis ","1775792991246176744","","","in","","0","1","0","https://twitter.com/rotifakboi/status/1775792991246176744","1433717311458844673","rotifakboi"
"1775734553967259932","Thu Apr 04 03:58:03 +0000 2024","88","Betapa Bahagianya anak anak sekolah dari Papua ini Mendapatkan Menu Makan Siang Gratis Yang diberikan oleh Aparat TNI dan Juga Bobon Santoso disalah satu sekolah di Papua Mereka Berharap Program ini bisa di laksanakan dan di Wujudkan Aamiin yaa Robaal alamain https://t.co/p9NxQT9xlu","1775734553967259932","https://pbs.twimg.com/ext_tw_video_thumb/1775734433339060224/pu/img/VtbPSIBXhGphGbV0.jpg","","in","","1","17","33","https://twitter.com/Ipaahu/status/1775734553967259932","1723628185609478144","Ipaahu"
"1775292468097167676","Tue Apr 02 22:41:22 +0000 2024","0","we just need makan siang gratis broh","1775292468097167676","","","en","","0","0","0","https://twitter.com/tp_usahasedikit/status/1775292468097167676","1678201979301134336","tp_usahasedikit"
"1774795147223691646","Mon Apr 01 13:45:11 +0000 2024","8","Simulasi makan siang gratis... malah pada gelut... https://t.co/LP3llrvbeV","1774795147223691646","https://pbs.twimg.com/ext_tw_video_thumb/1774793967537975296/pu/img/u51wSkZYjZ6sr3I3.jpg","","in","","0","0","4","https://twitter.com/EsTeh__28/status/1774795147223691646","1483011583152640000","EsTeh__28"
"1774335919161839989","Sun Mar 31 15:06:51 +0000 2024","4","@Yukaw87 @xquitavee trus yg nagih nagih makan siang gratis itu dari pendukung mana ya???","1774453309551861995","","Yukaw87","in","","1","3","0","https://twitter.com/ciyooooo11/status/1774453309551861995","1727491579022368768","ciyooooo11"
"1775584185387999670","Wed Apr 03 18:00:33 +0000 2024","24","58% setuju makan siang gratis Demokrasi itu 50%+","1775584185387999670","","","in","Jakarta Capital Region","1","0","2","https://twitter.com/aewin86/status/1775584185387999670","119691957","aewin86"
"1775344273069847009","Wed Apr 03 02:07:13 +0000 2024","8","Gibran Ingin Tiru Makan Siang Gratis di India seperti Apa? https://t.co/QrpumQUYDI #TempoBisnis","1775344273069847009","","","in","Indonesia","2","16","1","https://twitter.com/tempodotco/status/1775344273069847009","18129942","tempodotco"
"1775526194034950347","Wed Apr 03 14:10:06 +0000 2024","3","Gibran Akan Belajar Skema Makan Siang Gratis dari India https://t.co/RHgY8BGJw1","1775526194034950347","","","in","Jakarta","3","2","0","https://twitter.com/KATADATAcoid/status/1775526194034950347","552523769","KATADATAcoid"
"1775162265861550545","Tue Apr 02 14:03:59 +0000 2024","36","Anak-anak SD ketika dipaksa personil TNI untuk menghabiskan makan siang gratis yg disediakan oleh pemerintah : https://t.co/ver4HY0wNK","1775162265861550545","https://pbs.twimg.com/tweet_video_thumb/GKKkqujbkAAaHJE.jpg","","in","Jawa","0","0","7","https://twitter.com/anonjawa/status/1775162265861550545","1689095684895772672","anonjawa"
"1775043599358627967","Tue Apr 02 21:03:35 +0000 2024","104","@idextratime @kegblgnunfaedh Ketika masih memilih makan siang gratis dibanding peningkatan standar pendidikan ","1775267860367266099","","idextratime","in","","0","11","2","https://twitter.com/Rendraharis1/status/1775267860367266099","1567604696969523200","Rendraharis1"
"1774195117936853362","Sat Mar 30 22:00:53 +0000 2024","4","Apa pun masalahnya yg penting 02 bisa makan siang gratis &amp; memang dilahrikan untuk menjunjung tinggi &amp; bangga dengan pilihan pujaan hatinya.","1774195117936853362","","","in","","0","0","4","https://twitter.com/Ery416296734/status/1774195117936853362","961119726800908290","Ery416296734"
"1775715766438154339","Thu Apr 04 08:40:57 +0000 2024","473","@BANGSAygSUJUD @CinereUnun41935 @prabowo @gibran_tweet Wkwkkw bukan sekedar makan??lha katanya programnya makan siang gratis???tp kalo harga sembako aja selangit ortu nya makan apa??","1775805745566826750","","BANGSAygSUJUD","in","Jekardah-Indonesia","0","1","3","https://twitter.com/Sarcofagus12/status/1775805745566826750","420978347","Sarcofagus12"
"1775718153232044487","Thu Apr 04 02:52:53 +0000 2024","22","Smoga ga terinspirasi modelan ginian Pdhl Jepang mulai makan siang gratis utk para siswa jauh lebih dahulu ketimbang India loh.... Haddeehh... https://t.co/woWzl1DHlC","1775718153232044487","https://pbs.twimg.com/ext_tw_video_thumb/1775717959866179584/pu/img/JmOG3EhADwfbOWJo.jpg","","in","di hatimu yank👩‍❤️‍👨💍","1","13","3","https://twitter.com/AiraNtieReal/status/1775718153232044487","1428002673815482369","AiraNtieReal"
"1775112289336934695","Tue Apr 02 12:46:45 +0000 2024","47","@ARSIPAJA Hampir 10 tahun di India Gak pernah gue tau ada program makan siang gratis di sekolah Yang gue tau Budaya bawa makan siang ke sekolah atau tempat kerja itu kuat banget Bukan dapet makan siang gratis dari pemerintah","1775142828894552473","","ARSIPAJA","in","","1","3","4","https://twitter.com/OritemsS/status/1775142828894552473","1604710914737209344","OritemsS"
"1774621292559528265","Mon Apr 01 10:56:45 +0000 2024","0","@weldyarf_ Buat makan siang gratis","1774752757431603442","","weldyarf_","in","","0","1","0","https://twitter.com/budianto170972/status/1774752757431603442","1680975819878068228","budianto170972"
"1775388006251372819","Wed Apr 03 05:30:58 +0000 2024","127","@sociotalker Rasio pajak mau dinaikkan tapi anggaran makan siang gratis cuman disiapkan 11 sen dollar per anak...? ","1775395548734107954","","sociotalker","in","In her dream...","0","3","4","https://twitter.com/ferizandra/status/1775395548734107954","80559922","ferizandra"
"1775715766438154339","Thu Apr 04 22:22:42 +0000 2024","5","@Sarcofagus12 @BANGSAygSUJUD @CinereUnun41935 @prabowo @gibran_tweet Makan siang gratis buat anak2...orang tua ya kerja cari nafkah...pemerintah itu membantu","1776012546430185508","","Sarcofagus12","in","","0","4","1","https://twitter.com/marvien09053740/status/1776012546430185508","1373134538210086913","marvien09053740"
"1775905400904122638","Thu Apr 04 15:16:56 +0000 2024","0","nay lu abis ngetwit nagih makan siang gratis ke ndut ya .. https://t.co/bJUHXzyDfC","1775905400904122638","https://pbs.twimg.com/media/GKVIi5cbYAAprnz.jpg","","in","unknown","0","1","0","https://twitter.com/radeeasi/status/1775905400904122638","1645138725259853825","radeeasi"
"1773320648200204493","Thu Mar 28 14:43:01 +0000 2024","1","@Fatimat91819417 @Ndons_Back esemka jilid 2 tuh makan siang gratis versi pangan ","1773360148204900731","","Fatimat91819417","in","","0","2","0","https://twitter.com/Tin99al_nama/status/1773360148204900731","1757704121577287680","Tin99al_nama"
"1775085199401038049","Tue Apr 02 11:06:49 +0000 2024","279","@CNNIndonesia Program makan siang gratis yang di canangkan harusnya sudah ada dasar dan konsep yang jelas. Tinggal di implementasi. Ini malah baru mau belajar ke india. Wis..wis program asal asalan ya begini.","1775117681303388385","","CNNIndonesia","in","","0","2","19","https://twitter.com/wongsakti30/status/1775117681303388385","1655506248354385920","wongsakti30"
"1775133603053351250","Wed Apr 03 06:29:51 +0000 2024","8","@NOTASLIMBOY Hmm pas sih ini promag 862 rupiah 1 tablet kalau dikasih 2 tablet per anak jadi 1724 rupiah hampir 11 sen usd. Bahkan beliau baik sekali kasih extra 1 untuk makan malam tidak hanya makan siang aja yg gratis https://t.co/yapAxh6078","1775410367369281541","https://pbs.twimg.com/media/GKOFnYRXYAA2D3C.jpg","NOTASLIMBOY","in","goo.gl/maps/J65CczchSUSNn7iZ7","1","0","1","https://twitter.com/MaulBurz/status/1775410367369281541","1017064285","MaulBurz"
"1775555016881005010","Wed Apr 03 16:04:38 +0000 2024","2","https://t.co/WOPkkwOPra","1775555016881005010","","","zxx","Jakarta","1","3","1","https://twitter.com/kompascom/status/1775555016881005010","23343960","kompascom"
"1775017398728601782","Tue Apr 02 10:21:04 +0000 2024","33","@hananoyuri @kikir @tanyakanrl Mentalnya yg miskin makanya capres yg iming2 makan siang gratis menang pokoknya ada kata2 gratis psti byk yg suka awowkwokwok..","1775106167435608403","","hananoyuri","in","Solo","0","4","1","https://twitter.com/lail_23/status/1775106167435608403","1440597078","lail_23"
