"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775212688207221043","Tue Apr 02 17:24:21 +0000 2024","509","Sejauh ini ... A1 Seluruh hakim MK sudah memahami titik permasalahan pemilu 2024 persyaratan putusan Antara lain bukti yg cukup dan keterangan Saksi dan ahli dan Alhamdulillah sudah lebih dari cukup Karena praktek nya sangat keterlaluan sekali https://t.co/k5SCVr0ci8","1775212688207221043","https://pbs.twimg.com/ext_tw_video_thumb/1775211964790341632/pu/img/ocUYHoB5fBYbUNi-.jpg","","in","at ease ✍️","8","17","242","https://twitter.com/Ilustrator23/status/1775212688207221043","3252096199","Ilustrator23"
"1773367691312582715","Thu Mar 28 15:12:59 +0000 2024","759","Ntar klo Hotman tanya lagi Apakah ini benar karena memang terlalu parah nuansa politik untuk putusan tersebut. Apakah MK alat politik kekuasaan? Jawab aja : YNTKTS https://t.co/MDZIfbAH0H","1773367691312582715","https://pbs.twimg.com/ext_tw_video_thumb/1773367652469092352/pu/img/uqH-5oBsh7htHetl.jpg","","in","","9","35","208","https://twitter.com/WagimanDeep212_/status/1773367691312582715","55200751","WagimanDeep212_"
"1773673283373711408","Fri Mar 29 11:27:18 +0000 2024","2391","Makin meluassss.. https://t.co/IMme7n99pY","1773673283373711408","","","in","Indonesia","48","567","446","https://twitter.com/Dennysiregar7/status/1773673283373711408","4780649298","Dennysiregar7"
"1773298708341248426","Thu Mar 28 10:38:53 +0000 2024","6153","Hotman terjebak dengan jejak digital sendiri Dulu mengomentari putusan MK Sekarang kebalikanya Cair Cair https://t.co/Qfw0CSppZy","1773298708341248426","https://pbs.twimg.com/ext_tw_video_thumb/1773297842628751360/pu/img/2KYuriT5fUo87hKp.jpg","","in","Kerajaan, Indonesia","139","352","2970","https://twitter.com/KangManto123/status/1773298708341248426","947632364003368961","KangManto123"
"1773516015701303567","Fri Mar 29 01:02:23 +0000 2024","211","Pidato pak AnIes pada sidang di MK semoga putusan MK adil dalam kebenaran benar dalan keadilan.. https://t.co/8M6YAuiBdm","1773516015701303567","https://pbs.twimg.com/ext_tw_video_thumb/1773515169504624641/pu/img/xg8-XNqbJ2NAgVnh.jpg","","in","","2","4","81","https://twitter.com/TSolihien/status/1773516015701303567","1341306140286726144","TSolihien"
"1773561140179869871","Fri Mar 29 04:01:41 +0000 2024","2349","Komite HAM PBB Soroti Putusan MK soal Gibran-Intimidasi Oposisi RI https://t.co/e0e1X9iriB","1773561140179869871","","","in","","52","87","768","https://twitter.com/CNNIndonesia/status/1773561140179869871","17128975","CNNIndonesia"
"1775454877038358536","Wed Apr 03 09:26:43 +0000 2024","480","https://t.co/rTfAmRSorV Ubedilah Badrun: misalnya dalam putusan MK Jokowi terbukti terlibat dalam proses ketidakjujuran dan ketidakadilan Pemilu itu bisa menjadi dasar DPR melanjutkan Hak Angket. Saksikan selengkapnya! Jangan lupa subscribe comment like &amp; share! https://t.co/5JjhDmD2KV","1775454877038358536","https://pbs.twimg.com/ext_tw_video_thumb/1775454703603908609/pu/img/Qkxh-KWxZ-dR7q4g.jpg","","in","Indonesia","5","14","198","https://twitter.com/AbrSamad/status/1775454877038358536","949066047243436032","AbrSamad"
"1776174268239483023","Fri Apr 05 09:05:19 +0000 2024","62","Kerjaan kami bermanfaat untuk sengketa Pilpres di MK! https://t.co/jMgRz6ivhK","1776174268239483023","","","in","Jakarta Capital Region, Indone","1","2","29","https://twitter.com/TedInvestigasi/status/1776174268239483023","1613929735020773376","TedInvestigasi"
"1773889438466326842","Sat Mar 30 01:46:14 +0000 2024","2806","Komite HAM PBB Soroti Putusan MK terkait Pencalonan Gibran https://t.co/nKy10WpNKU","1773889438466326842","","","in","","40","113","908","https://twitter.com/CNNIndonesia/status/1773889438466326842","17128975","CNNIndonesia"
"1772873287837659439","Wed Mar 27 06:28:24 +0000 2024","471","Anies Titip Putusan Jujur dan Adil Kepada MK https://t.co/aNji5wZqVC","1772873287837659439","","","in","-6.252543,106.806343","0","15","122","https://twitter.com/alisyarief/status/1772873287837659439","30201110","alisyarief"
"1774850752294609366","Mon Apr 01 17:26:09 +0000 2024","259","PDIP akan Gugat Putusan MK 90 ke PTUN Giliran Gelandang Kiri Beraksi!! https://t.co/M6QJZpDeTy","1774850752294609366","","","in","Jakarta","3","10","125","https://twitter.com/Kanseulir/status/1774850752294609366","279312062","Kanseulir"
"1775776505664344457","Thu Apr 04 06:44:45 +0000 2024","530","Hakim konstitusi Arief Hidayat menyoroti pendapat ahli yang dihadirkan tim hukum dari Prabowo-Gibran Andi Muhammad Asrun. Asrun menyebut putusan MK Nomor 90/PUU-XXI/2023 tentang syarat minimal usia capres-cawapres di Pilpres 2024 bersifat self executing artinya putusan itu https://t.co/7osC6nmWkC","1775776505664344457","https://pbs.twimg.com/amplify_video_thumb/1775776418812825600/img/0ocgEwN7E_Blnpb4.jpg","","in","","13","29","179","https://twitter.com/NarasiNewsroom/status/1775776505664344457","1158355819512991747","NarasiNewsroom"
"1774788833651068986","Mon Apr 01 13:20:06 +0000 2024","471","PDIP Bakal Gugat Putusan MK Nomor 90 dan KPU ke PTUN https://t.co/UTbhVRXokn","1774788833651068986","","","in","","3","16","155","https://twitter.com/VIVAcoid/status/1774788833651068986","41730943","VIVAcoid"
"1774471626232565895","Sun Mar 31 16:19:38 +0000 2024","110","Hakim Arsul Sani itu menggantikan Hakim Wahidudin (gbr bawah). Sikap Hakim pd Putusan MK No 90/2023 : 3 Hakim Atas : Menerima 2 Hakim Tengah : Menerima (Dg Catatan). 4 Hakim Bawah : Menolak Silahkan diprediksi https://t.co/c8xs9AXnv3","1774471626232565895","https://pbs.twimg.com/media/GKAwhnhaMAAO6uk.jpg","","in","Cengkareng, Indonesia","0","4","91","https://twitter.com/NenkMonica/status/1774471626232565895","1040306964100669440","NenkMonica"
"1771180561614151806","Fri Mar 22 14:22:07 +0000 2024","1333","Tahukah Anda ??? Mahkamah Konstitusi (MK) mencabut Pasal 14 dan 15 KUHP tentang penyebaran hoax serta menyatakan Pasal 310 ayat (1) KUHP tentang pencemaran nama baik inkonstitusional bersyarat. Putusan ini dibacakan dalam Sidang MK pada Kamis (21/3/2024). https://t.co/pCTIlF7Bqk","1771180561614151806","https://pbs.twimg.com/ext_tw_video_thumb/1771179739774107648/pu/img/7m_CY_al2gdGaZ1l.jpg","","in","Cengkareng, Indonesia","14","32","662","https://twitter.com/NenkMonica/status/1771180561614151806","1040306964100669440","NenkMonica"
"1776219389198843912","Fri Apr 05 12:04:37 +0000 2024","29","Potensi batal nya putusan KPU Itu sangat besar Karena Hakim MK yang masuk angin Kali ini sedikit https://t.co/bW4K7ajXFE","1776219389198843912","https://pbs.twimg.com/media/GKZmHwOaQAAjgsC.jpg","","in","at ease ✍️","0","5","15","https://twitter.com/Ilustrator23/status/1776219389198843912","3252096199","Ilustrator23"
"1775882133787291882","Thu Apr 04 13:44:29 +0000 2024","8","Melihat gestur pihak-pihak KPU Bawaslu Tim Pembela 02 Saksi ahli 02 sepertinya mereka sudah tahu hasil putusan MK nanti drama sidang ini sekedar hiburan pihak 01 &amp; 02 karena Hakim MK sendiri tersandera pundi2 &amp; keselamatannya https://t.co/G0FiWWY28W","1775882133787291882","https://pbs.twimg.com/media/GKUzXvbaoAEzsug.jpg","","in","Jogjakarta","1","4","6","https://twitter.com/Siswotomo187571/status/1775882133787291882","1749024455400304640","Siswotomo187571"
"1775773255003169003","Thu Apr 04 06:31:50 +0000 2024","194","Hakim MK Tolak Argumen Ahli Prabowo soal Putusan 90 Terkait Gibran https://t.co/vlA90d5Xfi","1775773255003169003","","","in","Indonesia","2","4","41","https://twitter.com/geloraco/status/1775773255003169003","3319260420","geloraco"
"1765578017148121274","Thu Mar 07 03:19:36 +0000 2024","588","Masih soal MK. Saya dengar khabar MK membuat putusan yg menghapus ambang batas perolehan kursi Parpol utk bisa kirim wakilnya ke DPR. Ini juga sesat pikir. Why? Karena MK sekarang menambah sendiri kewenangannya. Bukan lagi menguji UU apakah sebagian atau seluruhnya bertentangan ","1765578017148121274","","","in","Nusa Tenggara Timur","14","119","200","https://twitter.com/BennyHarmanID/status/1765578017148121274","4326839355","BennyHarmanID"
"1773923137434079663","Sat Mar 30 04:00:08 +0000 2024","154","MK sudah mati sejak putusan itu.... https://t.co/1jfHawYzni","1773923137434079663","https://pbs.twimg.com/ext_tw_video_thumb/1773614982539923456/pu/img/H9T9dyxfCSd1YuwR.jpg","","in","","1","10","37","https://twitter.com/Bambangmulyonoo/status/1773923137434079663","1296312516901916672","Bambangmulyonoo"
"1771700297137525140","Sun Mar 24 00:47:22 +0000 2024","1190","Dari tahun lalu Masinton udah ajukan hak angket MK di rapat paripuna DPR terhadap putusan yg mempengaruhi syarat capres dan cawapres yg baru berubah kala itu ️ hehehe ngomel elit ng-google sulit https://t.co/Wff2EIrpXi","1771700297137525140","https://pbs.twimg.com/media/GJZYBunbYAAIIcD.jpg","","in","Kutub Selatan","5","12","186","https://twitter.com/timpenguinnas/status/1771700297137525140","1457753196269473793","timpenguinnas"
"1772887649508020344","Wed Mar 27 07:25:28 +0000 2024","4466","Todung: Puncak Hancurnya MK Saat Putusan Usia Cawapres Dibacakan https://t.co/5xNXlRCEVW","1772887649508020344","","","in","","31","75","1369","https://twitter.com/CNNIndonesia/status/1772887649508020344","17128975","CNNIndonesia"
"1775899046068310319","Thu Apr 04 14:51:41 +0000 2024","65","PUTUSAN MK TAK MENGENAL DISKUALIFIKASI Prof. Andi M. Nasrun (Guru Besar Hukum Konstitusi) MK AGAR KONSISTEN HANYA MENGADILI PERKARA PER-UNDANG2AN Lalu ke mana keadilan itu bisa dimohonkan? Itu perlu dibahas DPR dgn pemerintah baru. PEMERINTAH PRESIDEN PRABOWO-GIBRAN https://t.co/8qa5cBnjG9","1775899046068310319","https://pbs.twimg.com/ext_tw_video_thumb/1775898888521842688/pu/img/dj84mcmHePRqCiDT.jpg","","in","","1","20","20","https://twitter.com/proclaro_lover/status/1775899046068310319","1214530025732444160","proclaro_lover"
"1772442372581834990","Tue Mar 26 01:56:06 +0000 2024","237","MK HARUS JUJUR ADIL DAN INDEPENDEN MK HARUS BATALKAN PUTUSAN KPU....‼️ #MKHarusJujurDanAdil #MKHarusJujurDanAdil 🆘🆗 https://t.co/nRxUWbv7NC","1772442372581834990","https://pbs.twimg.com/ext_tw_video_thumb/1772442258811584512/pu/img/AivxkDoEn4XIQTtD.jpg","","in","Tanah Abang, Indonesia","2","14","139","https://twitter.com/Jatayu_45back/status/1772442372581834990","1355501823864561668","Jatayu_45back"
"1773138799440093298","Thu Mar 28 00:03:27 +0000 2024","199","Kedua ahli hukum ini orang yg sama gak sih ? Yusril I.M. (17/10/23) : Putusan MK soal batas usia Capres-Cawapres (Kubu 02) cacat hukum serius Y. Ihza Mahendra (27/3/24) : Kubu 01 lebih banyak narasi dan asumsi dibandingkan bukti https://t.co/luyXKdBXPV","1773138799440093298","https://pbs.twimg.com/media/GJt0V1raIAAJJAd.jpg","","in","","2","10","128","https://twitter.com/hipohan/status/1773138799440093298","227320530","hipohan"
"1773140679931171048","Thu Mar 28 00:10:56 +0000 2024","2084","Tempohr kata Yusril putusan MK soal Gibran kontroversial &amp; cacat hukum. Skrg Yusril jd ketua tim pembela Prabowo-Gibran. Inilah contoh seorg ahli hukum yg sngt mudah dimanfaatkan keahliannya untuk membolak-balik hukum sesuai kpentingan. Memalukan!‍️‍️‍️ https://t.co/1xsAR3C67E","1773140679931171048","https://pbs.twimg.com/ext_tw_video_thumb/1773102153697243136/pu/img/1Gl2pBAfprpKCvvd.jpg","","in","Bekasi - Indonesia","49","222","889","https://twitter.com/bachrum_achmadi/status/1773140679931171048","105085302","bachrum_achmadi"
"1775007491958743388","Tue Apr 02 03:48:58 +0000 2024","4929","Di Sidang MK Yusril Akui Putusan Batas Usia Cawapres Problematik https://t.co/wMiL6DB7RA","1775007491958743388","","","in","","289","192","939","https://twitter.com/CNNIndonesia/status/1775007491958743388","17128975","CNNIndonesia"
"1774741574582501586","Mon Apr 01 10:12:19 +0000 2024","67","Kalau kandidat terbukti terlibat kasus korupsi maka otomatis didiskualifikasi seperti putusan MK ttg calon Bupati Boven Digul calon Bupati Yalimo. Jadi nasib capres Janggar yg diduga gratifikasi 100M via direksi Bank Jateng? #PersatuanNasional Menyembur Diskualifikasi Sendiri https://t.co/qucSEgKN9s","1774741574582501586","https://pbs.twimg.com/ext_tw_video_thumb/1774741457808797697/pu/img/GaNRB_YJxE_Iaru7.jpg","","in","Kutub Utara","0","8","35","https://twitter.com/regmlar/status/1774741574582501586","15384446","regmlar"
"1773697655073648804","Fri Mar 29 13:04:09 +0000 2024","720","Ketua Mahkamah Konstitusi saat ini dijabat oleh Suhartoyo. Bivitri Susanti optimistis MK bisa menghasilkan putusan yang progresif dalam sengketa Pilpres 2024. #newsupdate #update #news #text https://t.co/Yui3K2gKrt","1773697655073648804","","","in","","6","9","192","https://twitter.com/kumparan/status/1773697655073648804","759692754985242625","kumparan"
"1775031581234856416","Tue Apr 02 05:24:42 +0000 2024","1225","Yusril Tertampar Pernyataan Sendiri dan Harus Akui Putusan MK Tentang Batas Usia Cawapres Problematik https://t.co/Tv0TRAOq4A","1775031581234856416","","","in","-6.252543,106.806343","13","32","590","https://twitter.com/alisyarief/status/1775031581234856416","30201110","alisyarief"
"1776171677245931792","Fri Apr 05 08:55:02 +0000 2024","40","Putusan2 dari sengketa kami (semuanya dikabulkan) baru diajukan oleh tim hukum AMIN dalam sengketa Pemilu di MK. Sebagai bukti bahwa KPU melanggar hukum terkait transparansi Pemilu. 3 salinan putusan ada di artikel: https://t.co/oTMdbBMVUF","1776171677245931792","","","in","Jakarta Capital Region, Indone","1","3","29","https://twitter.com/TedInvestigasi/status/1776171677245931792","1613929735020773376","TedInvestigasi"
"1776239420074791205","Fri Apr 05 13:24:13 +0000 2024","172","YANG NAMPAK DARI PANGGUNG SIDANG MK Oleh : Henry Subiakto Melihat Sidang MK dalam dua minggu ini ada tanda2 seakan para hakim MK lbh terbuka pd semua opsi putusan baik menolak maupun menerima gugatan. Walau mungkin akan berpikir jika sampai hrs menerima gugatan. Berapa ","1776239420074791205","","","in","Kota Surabaya, Jawa Timur. ","10","55","47","https://twitter.com/henrysubiakto/status/1776239420074791205","201554665","henrysubiakto"
"1775172585787158585","Tue Apr 02 14:45:00 +0000 2024","1018","Yusril Tertampar Pernyataan Sendiri dan Harus Akui Putusan MK Tentang Batas Usia Cawapres Problematik https://t.co/U0bsnNofco","1775172585787158585","","","in","Indonesia","8","17","455","https://twitter.com/democrazymedia/status/1775172585787158585","1243804423001763841","democrazymedia"
"1772627370643530134","Tue Mar 26 14:11:13 +0000 2024","194","MK Jelaskan Mekanisme Putusan PHPU Pilpres Jika Suara Hakim Seri https://t.co/Z9fFgbiFy9","1772627370643530134","https://pbs.twimg.com/ext_tw_video_thumb/1772626837790920704/pu/img/aGkUq9Zmh-8ooS7C.jpg","","in","Jakarta Capital Region","3","7","35","https://twitter.com/Mdy_Asmara1701/status/1772627370643530134","1334853481019056128","Mdy_Asmara1701"
"1768808340875080069","Sat Mar 16 01:15:45 +0000 2024","161","Terkait putusan MK 90 Baker Welly Diae bertanya apakah pemerintah RI sudah memiliki dugaan2 atas intervensi dalam putusan MK 90. Perwakilan RI tidak menjawab. Mungkin dalam hati Dugaan2 ndasmu. Hahahaha . . Sidang CCPR PBB Swiss 12 Maret 2024. #MogokNasional2024 https://t.co/JxLKyrt6c4","1768808340875080069","https://pbs.twimg.com/ext_tw_video_thumb/1768808258138185728/pu/img/JsMoFRo1855inmI1.jpg","","in","","3","8","86","https://twitter.com/MichelAdam7__/status/1768808340875080069","1647311678160384007","MichelAdam7__"
"1773757546706416053","Fri Mar 29 17:02:08 +0000 2024","361","TANPA RIBET TANPA BASA-BASI: 303 AKADEMISI DESAK MK DISKUALIFIKASI 02 KALAU TIDAK... KPU salah memaknai putusan MK nomor 90/2023 tentang syarat usia minimal Capres. Lalu terjadilah kecurangan TSM dan brutal. https://t.co/1EvCfgJdkB","1773757546706416053","","","in","","2","4","188","https://twitter.com/CAMERALIVE6849/status/1773757546706416053","1657081541942734850","CAMERALIVE6849"
"1775813299776733220","Thu Apr 04 09:10:58 +0000 2024","31","Satu lagi profesor yg sy anggap tdk memahami makna MK. Mmg MK bukan peradilan utk menilai pelanggaran atas UU. Tapi pelanggaran UU yg bablas tembus melanggar konstitusi. Makanya putusan MK tdk pernah berdasarkan UU tapi ttg ada pelanggaran konstitusi/tdk. https://t.co/zRyXrbbaOg","1775813299776733220","","","in","DKI Jakarta, Indonesia","2","6","10","https://twitter.com/MartinusButarb1/status/1775813299776733220","1301052979852619777","MartinusButarb1"
"1775769435435159960","Thu Apr 04 06:16:40 +0000 2024","1553","Saya jadi saksi ahli di MK tahun 2019 membela Pak Prabowo. Hakim MK memberikan PHP sampai pembacaan putusan.","1775769435435159960","","","in","","8","43","580","https://twitter.com/msaid_didu/status/1775769435435159960","1117990249806721024","msaid_didu"
"1771103159500300605","Fri Mar 22 09:14:33 +0000 2024","405","Wuih Tim Anies membuka front dengan semua Parpol dengan menuntut MK membatalkan putusan KPU terkait penetapan hasil Pilpres DPR DPRD Prov DPRD Kab/Kota. Ayo kalian Parpol terutama NasDem PKS dan PKB jgn gembira dulu. Putusan KPU digugat tuh. https://t.co/NsSrhVIHKn","1771103159500300605","https://pbs.twimg.com/media/GJQ47DPasAA_XX2.jpg","","in","Kota Surabaya, Jawa Timur","16","184","74","https://twitter.com/ferrykoto/status/1771103159500300605","24893875","ferrykoto"
"1770927482415525987","Thu Mar 21 21:36:28 +0000 2024","3987","Kptsn hsl rekap oleh KPU bkn menentukan pemenang pemilu. Pemenang pemilu ditetapkan oleh MK dgn 2 cara: 1) KONFIRMASI yi pemberitahuan MK kpd KPU bhw tdk ada gugatan dlm 3 hr sjk ada kptsn KPU; 2) VONIS yakni putusan final krn ada gugatan yg diperiksa dlm sidang maksimal 14 hr. https://t.co/PjxJOp6Uo9","1770927482415525987","https://pbs.twimg.com/ext_tw_video_thumb/1770927436420841472/pu/img/x9P-iMIz1_pyYTBI.jpg","","in","Jakarta","94","431","1082","https://twitter.com/mohmahfudmd/status/1770927482415525987","282006208","mohmahfudmd"
"1773911365054582997","Sat Mar 30 03:13:21 +0000 2024","96","Komite HAM PBB Soroti Putusan MK soal Gibran-Intimidasi Oposisi RI https://t.co/LqqIvY5BdH","1773911365054582997","","","in","","0","1","50","https://twitter.com/OposisiCerdas/status/1773911365054582997","887743587579944960","OposisiCerdas"
