"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1775763656325947559","Thu Apr 04 05:53:42 +0000 2024","358","ALLAH TUNJUKKAN KECURANGAN SATU-PERSATU.... ALASAN KPU TERIMA GIBRAN JADI CAWAPRES PRABOWO KARENA ADA SURAT DARI JOKOWI....‼️ #TumbangkanRezimGarong #TumbangkanRezimGarong 🆘🆗 https://t.co/P3EjxLat0O","1775763656325947559","https://pbs.twimg.com/ext_tw_video_thumb/1775763440059174912/pu/img/H8zmtlGy0Kpk62ud.jpg","","in","","7","16","231","https://twitter.com/secr3thm4nz56/status/1775763656325947559","1412374538722058244","secr3thm4nz56"
"1775478386586264032","Wed Apr 03 11:00:08 +0000 2024","5557","Momen Pelantikan 445 PPPK Pamekasan Joget Pakai Lagu Kampanye Prabowo https://t.co/5uYJSLu56k","1775478386586264032","https://pbs.twimg.com/ext_tw_video_thumb/1775478363555307520/pu/img/tyj9Q2ITFzA8sZAp.jpg","","in","","732","1054","2618","https://twitter.com/Zer0Failed/status/1775478386586264032","1629291797250998272","Zer0Failed"
"1775102173929742635","Tue Apr 02 10:05:12 +0000 2024","2710","Momen Saksi Praktekan Kecurangan Petugas TPS Kampanyekan Prabowo-Gibran https://t.co/LoZRz6xKMH","1775102173929742635","https://pbs.twimg.com/amplify_video_thumb/1775101015156719616/img/MYd4O7FBO63JGyXO.jpg","","in","Jakarta Capital Region","15","40","1145","https://twitter.com/Mdy_Asmara1701/status/1775102173929742635","1334853481019056128","Mdy_Asmara1701"
"1775563609063690338","Wed Apr 03 16:38:47 +0000 2024","997",":: Saat ini prabowo di china dengarkan : Menit ke 1.28. Once again I would emphasize that I would like to continue the policy of The President Joko Widodo. Perpindahan penduduk China utk dilanjutkan. *Mengerikan sodara.. #TumbangkanRezimBiadab Ga ada tawar menawar lagi. https://t.co/G3WjlXl7l0","1775563609063690338","https://pbs.twimg.com/ext_tw_video_thumb/1775563521553764355/pu/img/HdxgkzIpJlISIXpt.jpg","","in","","46","109","814","https://twitter.com/DidiekMurdock/status/1775563609063690338","1036943078714572800","DidiekMurdock"
"1775696920176132605","Thu Apr 04 01:28:31 +0000 2024","883"," Prabowo Gibran harus kalah Jokowi harus diberi pelajaran. Dia melakukan praktik nepotisme &amp; cawe2 terang-terangan. Harus dibuat aturan juga bahwa di akhir masa jabatan harus dipincangkan seperti di Amerika. (Eep) #TumbangkanRezimGarong #TumbangkanRezimGarong https://t.co/IU5DUWegRp","1775696920176132605","https://pbs.twimg.com/ext_tw_video_thumb/1775696908385910785/pu/img/MUf2NZh8VuWNN-i4.jpg","","in","","15","26","385","https://twitter.com/MichelAdam7__/status/1775696920176132605","1647311678160384007","MichelAdam7__"
"1775104587952984074","Tue Apr 02 10:14:48 +0000 2024","2264","BREAKING NEWS - Ada Arahan dari Bobby Nasution menantu JKW untuk Memilih Prabowo-Gibran https://t.co/W0Be5cTpnK https://t.co/a5rG1It6VE","1775104587952984074","https://pbs.twimg.com/ext_tw_video_thumb/1775103894852648960/pu/img/5hqDdMEagMMYjw6G.jpg","","in","jakarta","17","32","1365","https://twitter.com/m1n4_95/status/1775104587952984074","1262940294464581637","m1n4_95"
"1774743671683907606","Mon Apr 01 10:20:39 +0000 2024","173","🇨🇳🇮🇩‼️ President-elect of the Republic of Indonesia and Great Indonesia Movement Party General Chairman Prabowo Subianto arrived in Beijing on Sunday for a three-day visit. -&gt; If you blend out they hysteria in Europe you ll see a new world emerging https://t.co/Bs3NFt0W6o","1774743671683907606","https://pbs.twimg.com/ext_tw_video_thumb/1774398308020355072/pu/img/_39FYZXn_eSMnl_U.jpg","","en","Europa","0","13","22","https://twitter.com/MyLordBebo/status/1774743671683907606","1121807798826930177","MyLordBebo"
"1774485206919188929","Sun Mar 31 17:13:36 +0000 2024","2188","Ini bukti untuk @officialMKRI bahwa pemilu sudah di seting komisioner @KPU_ID Hasyim menerima uang 500 M dari mendagri untuk menangkan 02... Negara di genggam Hasyim Kenapa srkaku di angka 58% tak berubah..? Ada apa dgn angka 58 @prabowo . .. (1) (2) https://t.co/mzxQUdRdlj","1774485206919188929","https://pbs.twimg.com/ext_tw_video_thumb/1774484557708034048/pu/img/6HPkxHz6EPvKrQru.jpg","","in","","45","116","1047","https://twitter.com/H4T14K4LN4L42/status/1774485206919188929","1129672753651388416","H4T14K4LN4L42"
"1775040007507714522","Tue Apr 02 05:58:11 +0000 2024","845","Mengejutkan! Saksi Tim Anies: Anggota Polisi Minta Warga Coblos Prabowo Gibran https://t.co/2eiMQJ9ypo https://t.co/3XHKpSvPuf","1775040007507714522","https://pbs.twimg.com/ext_tw_video_thumb/1775039860031844352/pu/img/KLEJVrlDKvqU16r2.jpg","","in","jakarta","4","16","461","https://twitter.com/m1n4_95/status/1775040007507714522","1262940294464581637","m1n4_95"
"1774464588895203672","Sun Mar 31 15:51:40 +0000 2024","663","Bendera GAM di kibarkan oknum anggota GAM Di kantor Polsek sementara anggota Polsek tdk bisa berbuat apa².. Semakin kesini kok seperti tak punya wibawa aparat kita. p Mana..? @prabowo @ListyoSigitP https://t.co/yQ3BKtKXV1","1774464588895203672","https://pbs.twimg.com/ext_tw_video_thumb/1774464395109912576/pu/img/yBKbeqARX6Z4DQWH.jpg","","in","Pulau Punjung, Indonesia","27","223","282","https://twitter.com/AndiPitopang7/status/1774464588895203672","1557398948825903104","AndiPitopang7"
"1775127678288552132","Tue Apr 02 11:46:33 +0000 2024","996","Salah satu anggota Tim Hukum Prabowo-Gibran Hotman Paris memberikan komentar terkait Sidang Sengketa Pilpres 2024. Ia menilai kesaksian para ahli yang dibawa oleh Tim Ganjar-Mahfud tidak masuk akal. #SuaraPenentu | Narasi Daily https://t.co/sm0a5tFINF","1775127678288552132","https://pbs.twimg.com/amplify_video_thumb/1775127257033682945/img/6uuSsyRNqwA3OlQ6.jpg","","in","","517","234","143","https://twitter.com/NarasiNewsroom/status/1775127678288552132","1158355819512991747","NarasiNewsroom"
"1775794181598052433","Thu Apr 04 07:55:00 +0000 2024","372","Menjijikkan Sekali! 445 PPPK Pamekasan Joget Pakai Lagu Kampanye Prabowo Usai Dilantik Bupati Minta Maaf https://t.co/hvyR8L9n8b","1775794181598052433","","","in","Indonesia","3","14","292","https://twitter.com/democrazymedia/status/1775794181598052433","1243804423001763841","democrazymedia"
"1776189836355068291","Fri Apr 05 10:07:11 +0000 2024","17","Prabowo fursona https://t.co/m6VoEOa3pY","1776189836355068291","https://pbs.twimg.com/media/GKZLOqRb0AA89jp.jpg","","pl","JaKKKarta","0","0","3","https://twitter.com/boyregime/status/1776189836355068291","1738691272473526272","boyregime"
"1775762374940860784","Thu Apr 04 05:48:36 +0000 2024","2710"," Ada muka Prabowo-Gibran di paket beras Bansos yang dibagiin Ada lurah yang cuma mau bagiin Bansos buat pemilih Prabowo-Gibran doang Tanpa bansos perolehan suara Prabowo-Gibran paling mentok ada di 42%. https://t.co/UT0gzj9EDy","1775762374940860784","https://pbs.twimg.com/media/GKTGdz4bcAEGc4u.jpg","","in","","45","24","534","https://twitter.com/catchmeupid/status/1775762374940860784","1162545299614662656","catchmeupid"
"1775930442669330763","Thu Apr 04 16:56:27 +0000 2024","615","Tahukah anda Prabowo ni ada satu sisi romantis yg menginspirasikan orang ramai. Ungkapan di Indonesia yg femes ttg Prabowo Kalau bermula dgn kamu berakhir juga dgn kamu. Aduhhhh... Sampai skrg 26 tahun selepas berpisah dgn isterinya dia tak cari teman pengganti. Waktu https://t.co/uqSJp5bCAE","1775930442669330763","https://pbs.twimg.com/ext_tw_video_thumb/1775930303347097600/pu/img/YkMVAiN86_uio9pE.jpg","","in","Alor Star, Kedah","13","17","244","https://twitter.com/FaktaBukanAuta/status/1775930442669330763","414991644","FaktaBukanAuta"
"1775035805586891047","Tue Apr 02 05:41:29 +0000 2024","1102","Udah gak teriak antek asing antek aseng lagi ya Pak @prabowo https://t.co/541upGBP8m","1775035805586891047","https://pbs.twimg.com/ext_tw_video_thumb/1775035743502741504/pu/img/8PMe4RqhsLIe0ycu.jpg","","in","","27","99","421","https://twitter.com/DS_yantie/status/1775035805586891047","1374686160748830724","DS_yantie"
"1775715766438154339","Thu Apr 04 04:55:41 +0000 2024","257","@BANGSAygSUJUD @prabowo @gibran_tweet miskin kan koruptor rakyat bukan pengemis berikan lapangan pekerjaan selesai. https://t.co/lO0tP6LMZh","1775749056326987861","https://pbs.twimg.com/media/GKS6LPqbkAAmh8O.jpg","BANGSAygSUJUD","in","Jembrana Bali, Indonesia","0","6","12","https://twitter.com/yudhiastra/status/1775749056326987861","62771110","yudhiastra"
"1774318597688762853","Sun Mar 31 06:11:33 +0000 2024","13591","Ketua relawan Prabowo Gibran di tangkap kasus tambang ilegal Awokawokawok https://t.co/UNfNfxgN6S","1774318597688762853","https://pbs.twimg.com/ext_tw_video_thumb/1774317543534272512/pu/img/ymVVpOH5oOYXsjOM.jpg","","in","cermin ajaib ","287","417","5001","https://twitter.com/never_alonely/status/1774318597688762853","1369949963690549248","never_alonely"
"1775325965952127446","Wed Apr 03 00:54:28 +0000 2024","1079"," Bang sudah tahu kan arahannya dari Pak Bobby. Iparnya kan cawapres Pak Prabowo. Pilpres kita pilih Prabowon Gibran. Dikasih uang bisa diambil ke saya kapan saja. Untuk caleg kita pilih Ade Jona dari Gerindra. (Maruli saksi 2 April 2024) #MakzulkanPenjarahAPBN https://t.co/vNNPNLq3Wq","1775325965952127446","https://pbs.twimg.com/ext_tw_video_thumb/1775325900072222720/pu/img/suEojx5RcP--85Yr.jpg","","in","","8","20","712","https://twitter.com/MichelAdam7__/status/1775325965952127446","1647311678160384007","MichelAdam7__"
"1775896420924764168","Thu Apr 04 14:41:15 +0000 2024","597","Kasus timah pengalihan isyu bansos 497 triliun manfaatkan fasilitas negara menjelang pemilu oleh 02 @jokowi @prabowo. Katanya kawal terus bansoooos.....! https://t.co/Ugd753D468","1775896420924764168","https://pbs.twimg.com/ext_tw_video_thumb/1775896355057389568/pu/img/Nd3Vs5trkhbAXqDc.jpg","","in","","9","18","342","https://twitter.com/H4T14K4LN4L42/status/1775896420924764168","1129672753651388416","H4T14K4LN4L42"
"1776104014767399373","Fri Apr 05 04:26:10 +0000 2024","19","Ada kaum pembenci di Indonesia. Dulu berpihak pada Pak Prabowo kini pindah ke si Manies. Kaum khawarij yg merasa benar. Pengaruhi banyak org dg hoax dan fitnah. Ciri mereka debat hujat. Sejak jaman Nabi dulu telah banyak. Sejarah hanya berulang karena bumi masih berputar.","1776104014767399373","","","in","West Borneo, Indonesia","7","31","6","https://twitter.com/IrawanRommi/status/1776104014767399373","1348987504985133057","IrawanRommi"
"1775895666767905026","Thu Apr 04 14:38:16 +0000 2024","789","apa yg mnarik dicermati dr video ini? xi jinping sendiri dlm frame dan gambar diambil dr depan sedang dlm frame prabowo dia bareng orang lain dg posisi kamera menyamping. ayo yg jago hermenetik visual tolong jelasin maknanya apa? https://t.co/t2zDBGYGu4","1775895666767905026","https://pbs.twimg.com/ext_tw_video_thumb/1775151011620945920/pu/img/emt9d_eR3ri_mEN2.jpg","","in","twitterville","39","95","126","https://twitter.com/sociotalker/status/1775895666767905026","115438018","sociotalker"
"1775129547983491220","Tue Apr 02 11:53:59 +0000 2024","100","Akademisi Ajukan Amicus Brief Agar MK Putuskan Pilpres Diulang &amp; Mendiskualifikasi Prabowo-Gibran https://t.co/6I1COjj8fc","1775129547983491220","https://pbs.twimg.com/media/GKKG6rkaAAA_pb7.jpg","","in","","1","0","67","https://twitter.com/herculep638/status/1775129547983491220","1722014606712094720","herculep638"
"1774362389477200374","Sun Mar 31 09:05:34 +0000 2024","107","Welcome to China 🇨🇳 @prabowo https://t.co/MiQ1654Huf","1774362389477200374","https://pbs.twimg.com/ext_tw_video_thumb/1774362362553970688/pu/img/0ZFzIHuFdITbljGh.jpg","","en","Somewhere over the rainbow ","1","8","15","https://twitter.com/DakotaGeorgy/status/1774362389477200374","1717067783165620224","DakotaGeorgy"
"1775876457618895109","Thu Apr 04 13:21:56 +0000 2024","333","Pukulan Telak Bagi Kubu Prabowo-Gibran Keterangan 4 Menteri Jokowi Perkuat Dugaan Politisasi Bansos https://t.co/qORDU6MVpp","1775876457618895109","","","in","","3","17","145","https://twitter.com/OposisiCerdas/status/1775876457618895109","887743587579944960","OposisiCerdas"
"1776080632164282568","Fri Apr 05 02:53:15 +0000 2024","72","Diskualifikasi Prabowo-Gibran Bukan PHP https://t.co/7lSxL41gOn","1776080632164282568","","","in","","0","4","38","https://twitter.com/OposisiCerdas/status/1776080632164282568","887743587579944960","OposisiCerdas"
"1776139551150375273","Fri Apr 05 06:47:22 +0000 2024","434","Sejak kunjungan @prabowo ke China Orang China mulai berdatangan ke Indonesia. Oke gass....oke gass https://t.co/HdB1YX1e5K","1776139551150375273","https://pbs.twimg.com/ext_tw_video_thumb/1776139497031573504/pu/img/Slri3igK_ljCVvIR.jpg","","in","Indonesia","25","64","310","https://twitter.com/yaniarsim/status/1776139551150375273","929287558281830400","yaniarsim"
"1775801530459075052","Thu Apr 04 08:24:12 +0000 2024","222","Saat ganjarKep &amp; aniesBon sibuk maenin jurus mabok gak jelas.... Mayoritas rakyat sdh nerima prabowo - gibran sbg presiden RI &amp; wapres RI ️️ https://t.co/eHpXB1xW9n","1775801530459075052","https://pbs.twimg.com/ext_tw_video_thumb/1775801499823788032/pu/img/hL1126fmuA-LZ7i5.jpg","","in","Jakarta Selatan","9","62","50","https://twitter.com/EricRicaldo/status/1775801530459075052","1014162160740528129","EricRicaldo"
"1775807057549316137","Thu Apr 04 08:46:10 +0000 2024","38","Sekarang si Otto dkk beranikah menghadirkan Jokowi dan Prabowo? #TumbangkanRezimGarong #TumbangkanRezimGarong","1775807057549316137","","","in","","0","2","24","https://twitter.com/Raky4tB3rs4tu__/status/1775807057549316137","1629184074781954048","Raky4tB3rs4tu__"
"1775004231386403099","Tue Apr 02 03:36:01 +0000 2024","889","LOWYER 02 PERLU BELAJAR LAGI.... BALASAN TELAK REFLY HARUN KEPADA TIM HUKUM PRABOWO BELAJAR LAGI....‼️ #UsutKorupsiBansos497T #UsutKorupsiBansos497T 🆘🆗 https://t.co/gtzlvv4Sxx","1775004231386403099","https://pbs.twimg.com/ext_tw_video_thumb/1775004144941887488/pu/img/tllWXXNcjTIQRmas.jpg","","in","","11","48","408","https://twitter.com/PngAdilnR4kyt/status/1775004231386403099","1630749805734678529","PngAdilnR4kyt"
"1775899597401149672","Thu Apr 04 14:53:53 +0000 2024","124","Titik terang sidang @officialMKRI Semoga bukan bagian dari dagelan politik 02 @prabowo @jokowi. https://t.co/o33xN0Xuw9","1775899597401149672","https://pbs.twimg.com/ext_tw_video_thumb/1775898646510497792/pu/img/JcwIBUYVaTzwPDkU.jpg","","in","","3","23","33","https://twitter.com/H4T14K4LN4L42/status/1775899597401149672","1129672753651388416","H4T14K4LN4L42"
"1775715766438154339","Thu Apr 04 02:43:24 +0000 2024","1455","Hi para Pencela makan siang bergizi tinggi dan susu anak2 sekolah lihatlah ini Program Presiden terpilih @prabowo @gibran_tweet mampu menyambungkan hati anak bangsa menumbuhkan kepedulian nasionalisme dan mencerdaskan Generasi ke depan harus lebih baik ketimbang sebelumnya🇮🇩 https://t.co/y6IdBkKvpr","1775715766438154339","https://pbs.twimg.com/ext_tw_video_thumb/1775715534484754432/pu/img/6tXu0Qd6-nZ9ovyu.jpg","","in","","574","472","222","https://twitter.com/BANGSAygSUJUD/status/1775715766438154339","1189039138835554304","BANGSAygSUJUD"
"1775173235619070323","Tue Apr 02 14:47:35 +0000 2024","792","Saksi Kubu Ganjar Bawa Beras Bulog Berstiker Prabowo-Gibran di Sidang Sengketa Pilpres https://t.co/9qvuF4Cxg8 #TempoNasional","1775173235619070323","","","in","Indonesia","9","19","314","https://twitter.com/tempodotco/status/1775173235619070323","18129942","tempodotco"
"1776049380635897891","Fri Apr 05 00:49:04 +0000 2024","27","Tanggal 1 april 2024 jongos disuruh ke china menghadap majikan raja jin padahal MK belum memutuskan siapa pemenang pilpres.Kenapa jokowi dan prabowo pede karena kecurangan pilpres 2024 diseting dari jauh hari dan wajib menang..Si jin dan pkc yg memback up Translate donk https://t.co/mZrkPLcBFE","1776049380635897891","https://pbs.twimg.com/ext_tw_video_thumb/1776049044881883136/pu/img/Sx4CFneSsCoYbnaG.jpg","","in","","1","3","18","https://twitter.com/ABjodohComeback/status/1776049380635897891","1717201992567939072","ABjodohComeback"
"1774903856058757575","Tue Apr 02 09:51:17 +0000 2024","83","@Uki23 Yg dulu bilang Prabowo LUMPUR dan sekarang menjilat masih punya harga diri ? https://t.co/NR16jIOnbS","1775098669634814026","https://pbs.twimg.com/media/GKJq1QObAAAfacT.jpg","Uki23","in","","1","6","11","https://twitter.com/DuduAku16/status/1775098669634814026","1629786994091110401","DuduAku16"
"1776102837275206090","Fri Apr 05 04:21:29 +0000 2024","58","Pendukung Anies dan Ganjar mulai menyadari: 1) 65 9 persen Gen Z pilih Prabowo Gibran (Litbang Kompas). 2) 56 9 persen masyarakat yang sama sekali tidak pernah menerima bansos ternyata memilih Prabowo Gibran. (Indikator Politik) 3) PKB dan PDI-P merupakan dua partai yang https://t.co/IbzZkDHP8a","1776102837275206090","https://pbs.twimg.com/ext_tw_video_thumb/1776102477089427456/pu/img/qf4XHwJeE1c8Gk9F.jpg","","in","INDONESIA","4","20","22","https://twitter.com/hariqosatria/status/1776102837275206090","222348442","hariqosatria"
"1776047724032631228","Fri Apr 05 00:42:29 +0000 2024","54","Berharap mndapatkan sesuatu sah - sah aja ya ? Margarito: Pendaftaran Gibran berlandaskan pada putusan Mahkamah Konstitusi (MK) Nomor 90. Kenapa Ribut Setelah Kalah? Margarito berpendapat bahwa MK tidak bisa mendiskualifikasi Prabowo-Gibran. https://t.co/FwXFxPvwBd","1776047724032631228","https://pbs.twimg.com/media/GKXFX-qbUAAG42G.jpg","","in","Cilalung _ JaBar 👉 🇮🇩","5","65","15","https://twitter.com/RCjpcpSnfBLLX9b/status/1776047724032631228","1429770675116408837","RCjpcpSnfBLLX9b"
"1775520787329630435","Wed Apr 03 13:48:37 +0000 2024","441","13 bentuk kecurangan ashari komisioner @KPU_ID Memenangkan 02 @prabowo @jokowi di buka dalam sidang @officialMKRI https://t.co/IVTDmvRTni","1775520787329630435","https://pbs.twimg.com/ext_tw_video_thumb/1775520674326724608/pu/img/BYTm-PUMoH7gQZC5.jpg","","in","","5","17","253","https://twitter.com/H4T14K4LN4L42/status/1775520787329630435","1129672753651388416","H4T14K4LN4L42"
"1776027619546542484","Thu Apr 04 23:25:45 +0000 2024","10","@yaniarsim @prabowo @jokowi Nih buktinya keberlanjutan. https://t.co/V9jFiSz5Xl","1776028413100519645","https://pbs.twimg.com/ext_tw_video_thumb/1776028298688200704/pu/img/jNNkt6REYwKApytk.jpg","yaniarsim","in","","0","1","7","https://twitter.com/joyfanra2/status/1776028413100519645","1605961896485867522","joyfanra2"
"1775901238435233988","Thu Apr 04 15:00:24 +0000 2024","26","Sumbar bersihkan dari bansos 02 @prabowo @jokowi ..? https://t.co/BjVqs2CTtu","1775901238435233988","https://pbs.twimg.com/ext_tw_video_thumb/1775901202750066688/pu/img/ci70HsnYGYoiZTsx.jpg","","in","","2","9","5","https://twitter.com/H4T14K4LN4L42/status/1775901238435233988","1129672753651388416","H4T14K4LN4L42"
"1774983546475823190","Tue Apr 02 02:13:49 +0000 2024","210","The newly elected president of the world's largest Muslim nation Prabowo Subianto of Indonesia chose China as the first country to visit after his election on March 20. Good signs for East Asia https://t.co/EV5OFv7Vbz","1774983546475823190","https://pbs.twimg.com/media/GKICH0ka4AA6fMI.png","","en","","2","18","40","https://twitter.com/HaraldinChina/status/1774983546475823190","1539555584906735618","HaraldinChina"
"1775915406714372480","Thu Apr 04 15:56:42 +0000 2024","382","Saksi bongkar kecurangan komisioner @KPU_ID yg di intruksi kan memenangkan 02 @prabowo pantas prabowo tenang² saja sambil terus terusan goyang geboy udah tau bakal menang ala @jokowi 2019 dimenangkan @KPU_ID . https://t.co/02JEJF0TC9","1775915406714372480","https://pbs.twimg.com/ext_tw_video_thumb/1775915293581447168/pu/img/sYO5EzTDP46kwp28.jpg","","in","","3","20","197","https://twitter.com/H4T14K4LN4L42/status/1775915406714372480","1129672753651388416","H4T14K4LN4L42"
"1774452539695808869","Sun Mar 31 15:03:47 +0000 2024","5167","Prediksi tren warna baju lebaran: 2022 Pink Nude 2023 Sage Green 2024 Biru Prabowo","1774452539695808869","","","in","","977","344","1073","https://twitter.com/rizkidwika/status/1774452539695808869","41284868","rizkidwika"
"1774794848480252064","Mon Apr 01 13:44:00 +0000 2024","18","President Xi Jinping held talks with President-elect Prabowo Subianto of #Indonesia in Beijing on Monday. https://t.co/KjbAm1IbCf","1774794848480252064","https://pbs.twimg.com/ext_tw_video_thumb/1774794708423966721/pu/img/UcKtzOKf6FCzHPVx.jpg","","en","Beijing","0","3","3","https://twitter.com/Cao_Li_CHN/status/1774794848480252064","963887779628376064","Cao_Li_CHN"
"1775750795650355477","Thu Apr 04 05:02:36 +0000 2024","557","PM @anwaribrahim menerima kunjungan hormat Presiden Terpilih Indonesia @prabowo https://t.co/UkahCGHy9N","1775750795650355477","https://pbs.twimg.com/ext_tw_video_thumb/1775750731276210176/pu/img/JKEuiyBE3mDcQ4Y-.jpg","","in","Kuala Lumpur","6","20","90","https://twitter.com/jasonyew/status/1775750795650355477","37202113","jasonyew"
"1774740268220346875","Mon Apr 01 10:07:07 +0000 2024","25","Awal kampanye target @ganjarpranowo &amp; @mohamahfudmd menang 1 putaran. Giliran kalah malah ga mau akui lawannya. Tanda bahwa kalian bukan negarawan karena ga bisa terima kekalahan dari @prabowo dan @gibran_tweet @dhemit_is_back @SeftCynthia @Fahrihamzah https://t.co/UZDCVUxAYG https://t.co/ibrAAVQJLp","1774740268220346875","https://pbs.twimg.com/ext_tw_video_thumb/1774740020081143808/pu/img/tS9_dxEgVWMHNioA.jpg","","in","","0","6","24","https://twitter.com/GirlBieberJ/status/1774740268220346875","1159837058","GirlBieberJ"
"1775317716683161676","Wed Apr 03 00:21:42 +0000 2024","90","Xi Highlights Long-Standing Friendly Ties between China Indonesia Chinese President Xi Jinping in talks with visiting Indonesian President-elect Prabowo Subianto in Beijing on Monday highlighted the long-standing friendly relations between China and Indonesia expressing the https://t.co/5dusIrxsgy","1775317716683161676","https://pbs.twimg.com/ext_tw_video_thumb/1775317290336337920/pu/img/ckLKBFwlhczVLeN7.jpg","","en","Pakistan ","2","3","21","https://twitter.com/zhang_heqing/status/1775317716683161676","1260881050005315586","zhang_heqing"
"1775911202260205736","Thu Apr 04 15:40:00 +0000 2024","695","Komisioner @KPU_ID Tak berkutik kecurangan SIREKAP singapura untuk kemenangan 02 @prabowo di bongkar dalam sidang. Sehingga jika ada data kesalahan kecurangan tetap tersimpan di sirekap bukan terblokir Sirekap telah di rekayasa. Sirekap sudah hancur (1). (2) bersambung... https://t.co/eUhCPDm4Y7","1775911202260205736","https://pbs.twimg.com/ext_tw_video_thumb/1775910160399224832/pu/img/U4FfPTKYu6yNuMwX.jpg","","in","","7","19","400","https://twitter.com/H4T14K4LN4L42/status/1775911202260205736","1129672753651388416","H4T14K4LN4L42"
